codice,anno,lunghezza,duso,dtipologia2,nomequart,geo_point_2d,zona_fiu,length,tipologia2,geometry
2107,Precedente 31/12/2021,359.0,Ciclabile,corsia preferenziale bus/bici,Porto - Saragozza,"{ ""lon"": 11.313517516161214, ""lat"": 44.489878784187091 }",SARAGOZZA - SAN LUCA,337.89436913628,Ciclabile,"LINESTRING (11.3114878806268 44.4900502851221, 11.3117739495937 44.4900409319473, 11.3121073517669 44.4900300301809, 11.3125340435182 44.4900167280554, 11.3128594557775 44.4900069148429, 11.3129401708245 44.4900044806555, 11.3131637694131 44.489993403026, 11.3134643396427 44.4899840198192, 11.3137635991383 44.4899746767202, 11.3138810160307 44.4899739406636, 11.3139926616435 44.4899732406284, 11.3141610094933 44.4899480709459, 11.3142798339737 44.4899149485686, 11.3143867547021 44.4898691882351, 11.3146076515396 44.4897549837599, 11.3147325674819 44.4896805386233, 11.3154425453012 44.4893065147203)"
1796,Precedente 31/12/2021,603.0,Pedonale-Ciclabile,ciclabile contigua al pedonale,San Donato - San Vitale,"{ ""lon"": 11.380933243499129, ""lat"": 44.509717126148601 }",SAN DONATO NUOVO,0.163978541216711,Pedonale-Ciclabile,"LINESTRING (11.38093236216536 44.50971674318721, 11.3809341248329 44.50971750911)"
1518,Precedente 31/12/2021,180.0,Percorso naturalistico,sterrato,Savena,"{ ""lon"": 11.380891731016527, ""lat"": 44.461387579270522 }",LUNGO SAVENA,180.32356390534468,Percorso naturalistico,"LINESTRING (11.3807864281765 44.4615444119865, 11.3808169316336 44.4615817259309, 11.3812084154547 44.4614388244498, 11.381318280126 44.4614002557564, 11.3814351237146 44.4613546214432, 11.3811345104364 44.4612292263241, 11.3810699209732 44.4612251450411, 11.3809734901907 44.4612144090319, 11.3808314943478 44.4612198378545, 11.3807744431811 44.4612503930968, 11.380706773476 44.461314054774, 11.3806024466644 44.4613698083424, 11.3804455685262 44.4614439261617, 11.3803097715183 44.4615003113054, 11.3802336956864 44.4615595536118, 11.3801529066533 44.4615840428503)"
1007,Precedente 31/12/2021,298.0,Ciclabile,sede propria,Savena,"{ ""lon"": 11.394455344824101, ""lat"": 44.474416608811879 }",PONTEVECCHIO - MAZZINI,298.04761644979897,Ciclabile,"LINESTRING (11.3953249715067 44.4756042809521, 11.3946241205948 44.4746473458608, 11.3941206891585 44.4739573728243, 11.3938992103926 44.4736602166861, 11.3935862925685 44.473228530888)"
1933,Precedente 31/12/2021,461.0,Ciclabile,sede propria,Santo Stefano,"{ ""lon"": 11.357758529329491, ""lat"": 44.487890234397668 }",GALVANI,0.026188634452556,Ciclabile,"LINESTRING (11.357758544220284 44.48789011704323, 11.3577585144387 44.4878903517521)"
1820,Precedente 31/12/2021,138.0,Ciclabile,sede propria,San Donato - San Vitale,"{ ""lon"": 11.39453892847957, ""lat"": 44.515480571299896 }",SAN DONATO NUOVO,137.78037982777647,Ciclabile,"LINESTRING (11.3938437074959 44.5158571755198, 11.3940400631501 44.5156987311002, 11.3941721977754 44.5156022613675, 11.3943158728464 44.5155367814443, 11.3946396654737 44.515417916334, 11.3951742087564 44.5152413468933, 11.3952855089807 44.5152004289289)"
738,Precedente 31/12/2021,135.0,Ciclabile,sede propria,Borgo Panigale - Reno,"{ ""lon"": 11.277442636801666, ""lat"": 44.507178547303297 }",CASTELDEBOLE - PONTELUNGO,134.97940696137707,Ciclabile,"LINESTRING (11.2781680526405 44.5069259553979, 11.278073215913 44.5069733340163, 11.2779447060866 44.5070607740351, 11.2778149539582 44.5071157616145, 11.2776803285126 44.5071976806988, 11.27764181015 44.5072196749748, 11.2775872362738 44.5072335358557, 11.2774873267666 44.507245529649, 11.27726239849 44.5072305092227, 11.2771897487265 44.507234867009, 11.2770898931862 44.5072482711311, 11.277029636061 44.507267899418, 11.276961189244 44.5072792283291, 11.2768488870213 44.5072759503371, 11.2767887602656 44.5072475667291, 11.2767523927019 44.5072229178746, 11.2767377637094 44.5072006342083, 11.2767365218178 44.5071558119497)"
1580,Precedente 31/12/2021,231.0,Ciclabile,sede propria,Navile,"{ ""lon"": 11.355354169553973, ""lat"": 44.529609202419252 }",CORTICELLA - DOZZA,231.1606433024637,Ciclabile,"LINESTRING (11.35679549876 44.5295953799938, 11.3561362152043 44.529624207604, 11.3558229145022 44.5296194634649, 11.3547501075693 44.5295567827818, 11.3546653368557 44.5295630507698, 11.3539657499508 44.5297059001819, 11.3539254030567 44.5297202437383)"
1604,Precedente 31/12/2021,243.0,Percorso naturalistico,pavimentato,Borgo Panigale - Reno,"{ ""lon"": 11.287528674937906, ""lat"": 44.508841019226814 }",CASTELDEBOLE - PONTELUNGO,243.2928486993365,Percorso naturalistico,"LINESTRING (11.2888128232389 44.5083125481571, 11.2887366596163 44.5083141507112, 11.2886144805524 44.5083085186009, 11.288423646505 44.5084000297443, 11.2881094665968 44.5085542893046, 11.2877314955978 44.508734498546, 11.2872234020457 44.5089994719652, 11.2870773099498 44.5090654325959, 11.2867815270844 44.5092028977647, 11.2864965334196 44.5093237300835, 11.286432426148 44.5093414836794, 11.2863691635535 44.5093810937368, 11.2862888237777 44.5094783265809)"
791,Precedente 31/12/2021,67.0,Pedonale-Ciclabile,ciclabile contigua al pedonale,Borgo Panigale - Reno,"{ ""lon"": 11.294879116651945, ""lat"": 44.498254938286024 }",BARCA,66.96095534880152,Pedonale-Ciclabile,"LINESTRING (11.2944935511336 44.4983518513802, 11.2949558475267 44.4982377983917, 11.2952112763233 44.4981767507665, 11.295209371438 44.4981168940664)"
1614,Precedente 31/12/2021,392.0,Percorso naturalistico,pavimentato,Borgo Panigale - Reno,"{ ""lon"": 11.303406053706235, ""lat"": 44.511579423427122 }",SANTA VIOLA,391.91706545623765,Percorso naturalistico,"LINESTRING (11.3011856271949 44.5120012920311, 11.3013166407801 44.5120071948264, 11.3014209588596 44.5119830857124, 11.3020403280813 44.5118296996519, 11.3027085057941 44.5116574981558, 11.3027543028538 44.5116411154923, 11.3028306020832 44.5116130735125, 11.3028996685609 44.5115585412647, 11.3029494754152 44.5114866179967, 11.3029935299624 44.5114258977839, 11.3030380198202 44.5113762653874, 11.3031106145615 44.5113327736459, 11.3032302236304 44.5113039701894, 11.3041899633493 44.5112871741415, 11.3042856207791 44.5112956491224, 11.3044705941674 44.511354309972, 11.3045621444711 44.5113991850369, 11.3046770962932 44.5114879660996, 11.3048518776303 44.5116022330587, 11.3048799832907 44.5116083630739, 11.3053450951324 44.5116263426563, 11.3056209271188 44.511712091792)"
887,Precedente 31/12/2021,212.0,Pedonale-Ciclabile,ciclabile contigua al pedonale,Navile,"{ ""lon"": 11.343861794392671, ""lat"": 44.521088533538851 }",BOLOGNINA,211.73593824023445,Pedonale-Ciclabile,"LINESTRING (11.3439552912347 44.5220504882754, 11.3439453428856 44.5219059391913, 11.3439109683771 44.5215617294469, 11.3438977167552 44.5213843256685, 11.3438769158437 44.5210952067867, 11.3438891398389 44.5209414083299, 11.3438643232325 44.5207050168308, 11.3438286751227 44.5205807179215, 11.3436950398966 44.5202303049756, 11.3436147500403 44.5201953452871)"
1073,Precedente 31/12/2021,411.0,Ciclabile,sede propria,Santo Stefano,"{ ""lon"": 11.357497768892749, ""lat"": 44.490388586911699 }",MURRI,43.69365727457426,Ciclabile,"LINESTRING (11.3574753849791 44.4905845354223, 11.3575201528064 44.4901926384011)"
1688,Precedente 31/12/2021,36.0,Pedonale-Ciclabile,ciclabile contigua al pedonale,Porto - Saragozza,"{ ""lon"": 11.321086860357052, ""lat"": 44.497326621599406 }",SAFFI,34.69602554838702,Pedonale-Ciclabile,"LINESTRING (11.3211395079657 44.4974778996707, 11.3210622643231 44.4972583191009, 11.3210369232687 44.4971744577397)"
1667,Precedente 31/12/2021,415.0,Ciclabile,sede propria,Borgo Panigale - Reno,"{ ""lon"": 11.274127699435152, ""lat"": 44.524074910860527 }",BIRRA - BARGELLINO - LAVINO,100.93584580077285,Ciclabile,"LINESTRING (11.2738780580611 44.5236628737982, 11.274245371593 44.5242441517912, 11.274336637859 44.5245065660181)"
1087,Precedente 31/12/2021,247.0,Ciclabile,sede propria,Porto - Saragozza,"{ ""lon"": 11.310279861064316, ""lat"": 44.50730974349856 }",SAFFI,25.83088429541072,Ciclabile,"LINESTRING (11.3103636626628 44.5074087661479, 11.3103248344845 44.507366538257, 11.3101983574628 44.5072087473242)"
1970,Precedente 31/12/2021,97.0,Ciclabile,sede propria,Porto - Saragozza,"{ ""lon"": 11.332447489680824, ""lat"": 44.498733026433932 }",MARCONI,32.35352577885847,Ciclabile,"LINESTRING (11.332279340779 44.4988036093029, 11.3323533590869 44.4987842532267, 11.3324392397058 44.4987497916381, 11.3325041202192 44.4987097998184, 11.332600783241 44.4986334906656)"
685,2022,137.0,Itinerario ciclabile,corsia ciclabile su strada,Navile,"{ ""lon"": 11.358287074899454, ""lat"": 44.540071535721538 }",CORTICELLA - DOZZA,136.98604874498255,Itinerario ciclabile,"LINESTRING (11.357658280469 44.5404934356768, 11.3583374728822 44.5400375570745, 11.3586521694207 44.5398257944221, 11.3589169352361 44.5396512393393)"
415,Precedente 31/12/2021,421.0,Ciclabile,corsia ciclabile su strada,Navile,"{ ""lon"": 11.328291629361491, ""lat"": 44.510889149697746 }",BEVERARA,420.7875610111231,Ciclabile,"LINESTRING (11.327306897683 44.512621686874, 11.327356758867 44.5124883052443, 11.3276446307797 44.5118626607181, 11.3277182787412 44.5117614805449, 11.3279135955283 44.5115498287024, 11.32827057944 44.5111630067381, 11.3284122415064 44.5109603439465, 11.328498979377 44.5107382318326, 11.3285853442544 44.5103823971447, 11.3286575010601 44.5102010478681, 11.3288382184294 44.5098224646309, 11.3289920552703 44.5095652500265, 11.3292390825074 44.5091276967998)"
896,Precedente 31/12/2021,73.0,Ciclabile,sede propria,Navile,"{ ""lon"": 11.347773900386553, ""lat"": 44.533647469907926 }",CORTICELLA - DOZZA,72.52030235202446,Ciclabile,"LINESTRING (11.347982829322 44.5339372919331, 11.3479152665961 44.5338460190233, 11.3475663488538 44.5333566471706)"
1290,Precedente 31/12/2021,195.0,Ciclabile,corsia ciclabile su strada,Porto - Saragozza,"{ ""lon"": 11.329935429857869, ""lat"": 44.497551350196815 }",MALPIGHI,194.87515076215055,Ciclabile,"LINESTRING (11.331019694383683 44.49788720381504, 11.3309721733046 44.4978496272295, 11.3308617583189 44.4977094568669, 11.330827887834 44.4976833308739, 11.3307854711203 44.4976677862356, 11.3305042732664 44.4976238653768, 11.3295673386741 44.4974803752996, 11.3288547971506 44.4973829079779, 11.3287734907348 44.4974024285811)"
449,Precedente 31/12/2021,207.0,Ciclabile,corsia ciclabile su strada,San Donato - San Vitale,"{ ""lon"": 11.354865447062457, ""lat"": 44.506525048157442 }",SAN DONATO VECCHIO,13.219501450202802,Ciclabile,"MULTILINESTRING ((11.354425928134923 44.505619290278155, 11.354426039428207 44.505619516582755), (11.354426166855145 44.505619776571635, 11.354426236468177 44.5056199193591), (11.354773822163315 44.506342092510714, 11.35477391292811 44.50634228209615), (11.35483915769065 44.506472624542894, 11.35489494381397 44.50658406175499))"
1011,Precedente 31/12/2021,132.0,Ciclabile,sede propria,Savena,"{ ""lon"": 11.398764155243834, ""lat"": 44.470976718080479 }",PONTEVECCHIO - MAZZINI,130.18987316668387,Ciclabile,"LINESTRING (11.3980508651058 44.4712635827637, 11.399477445381867 44.47068985339727)"
1364,Precedente 31/12/2021,86.0,Itinerario ciclabile,corsia ciclabile su strada,Santo Stefano,"{ ""lon"": 11.351683325377353, ""lat"": 44.492637556193898 }",IRNERIO,85.64685440067363,Itinerario ciclabile,"LINESTRING (11.3516396379098 44.4922618096523, 11.3516165111171 44.4923200252963, 11.3516062142842 44.4923535956655, 11.3516428254405 44.4924675501069, 11.3516910879913 44.4926542573809, 11.3517275468042 44.4928370343227, 11.3517610907221 44.4930198825482)"
2017,Precedente 31/12/2021,107.0,Ciclabile,sede propria,Navile,"{ ""lon"": 11.348416741211299, ""lat"": 44.511157095730951 }",BOLOGNINA,80.61384448048132,Ciclabile,"LINESTRING (11.3481528065213 44.5108474154952, 11.3486806759013 44.5114667759667)"
1727,Precedente 31/12/2021,59.0,Ciclabile,sede propria,Porto - Saragozza,"{ ""lon"": 11.337520275868, ""lat"": 44.502404779593107 }",MARCONI,59.04124900714687,Ciclabile,"LINESTRING (11.3376348888733 44.5026574590411, 11.3374056628627 44.5021521001451)"
778,Precedente 31/12/2021,69.0,Pedonale-Ciclabile,ciclabile contigua al pedonale,Borgo Panigale - Reno,"{ ""lon"": 11.287092113461849, ""lat"": 44.493620690677901 }",BARCA,68.7686510706112,Pedonale-Ciclabile,"LINESTRING (11.2875067033988 44.4935330326704, 11.2866775235249 44.4937083486854)"
1674,Precedente 31/12/2021,744.0,Percorso naturalistico,pavimentato,Navile,"{ ""lon"": 11.319412929193149, ""lat"": 44.533060351367652 }",BERTALIA - NOCE,1.085711622747441,Percorso naturalistico,"LINESTRING (11.3194138257 44.5330651942918, 11.3194120326863 44.5330555084435)"
1956,Precedente 31/12/2021,684.0,Itinerario ciclabile,corsia ciclabile su strada,Porto - Saragozza,"{ ""lon"": 11.309200713794947, ""lat"": 44.49030063692814 }",SARAGOZZA - SAN LUCA,132.32318245776094,Itinerario ciclabile,"LINESTRING (11.3099953010218 44.4901655112314, 11.3097487307868 44.4901732497747, 11.3094184581151 44.4902266954107, 11.3091584852521 44.4902842172046, 11.3084223145577 44.49051916236)"
749,Precedente 31/12/2021,319.0,Pedonale-Ciclabile,corsia ciclabile su strada,Borgo Panigale - Reno,"{ ""lon"": 11.282422967822972, ""lat"": 44.505973468857746 }",CASTELDEBOLE - PONTELUNGO,319.4659875891887,Ciclabile,"LINESTRING (11.2812038027243 44.504863896841, 11.2813280225395 44.50496342275, 11.2817547912193 44.5053017454254, 11.2818537521962 44.5053774279747, 11.2820674418923 44.505540849692, 11.2821453149632 44.5056089672283, 11.2823731513174 44.5058157059323, 11.282393994527 44.5058365959003, 11.2824652610325 44.5059080213242, 11.2825288065799 44.5059824737601, 11.2826293371778 44.5061071706842, 11.282689794624 44.5061882081319, 11.2827242604439 44.5062411087067, 11.2827806444552 44.5063276504582, 11.2828056890107 44.5063711821183, 11.2829283965169 44.5065844658472, 11.2830970517143 44.5068776089313, 11.2831895645946 44.5068599178034, 11.2832592066858 44.506857027282, 11.2833227132761 44.5068642310974, 11.2833550390219 44.5068703027395, 11.2833885690099 44.5068789241541, 11.2834524431768 44.506903398462, 11.2834984154222 44.5069294375064, 11.2835422877939 44.506963308054, 11.2835679580816 44.5069904569901, 11.2835911091638 44.5070214846062)"
804,Precedente 31/12/2021,66.0,Ciclabile,sede propria,Borgo Panigale - Reno,"{ ""lon"": 11.302172977537193, ""lat"": 44.501442006298262 }",BARCA,38.61078793832657,Ciclabile,"LINESTRING (11.302251682657888 44.50160635297862, 11.3020942724165 44.5012776596179)"
804,Precedente 31/12/2021,66.0,Ciclabile,sede propria,Borgo Panigale - Reno,"{ ""lon"": 11.302253956660749, ""lat"": 44.50161110139674 }",SANTA VIOLA,1.115371947405064,Ciclabile,"LINESTRING (11.30225623026128 44.501615848974744, 11.302251683060216 44.50160635381874)"
1245,Precedente 31/12/2021,294.0,Percorso naturalistico,pavimentato,Santo Stefano,"{ ""lon"": 11.37254115826506, ""lat"": 44.481203052165405 }",MURRI,293.852723818075,Percorso naturalistico,"LINESTRING (11.3715204007516 44.4818279468256, 11.3715795613123 44.4818316796352, 11.3717475082084 44.4818045091694, 11.3718694499804 44.4817756640845, 11.3720091645032 44.4817319789569, 11.3721201672567 44.4816599501079, 11.3721678716375 44.481612916186, 11.3722236127217 44.4815828164134, 11.372381022755 44.4815677034475, 11.3724916815261 44.4815325149345, 11.3726616994092 44.4814658355564, 11.3730480814776 44.4812973093107, 11.3731523249729 44.481239890327, 11.3732107770726 44.4811860549565, 11.3732184101102 44.4811477471801, 11.3731581945499 44.481099373433, 11.3730970851592 44.4810524127185, 11.3728345273811 44.4808707928725, 11.3725195290676 44.4807048787526, 11.3724645399259 44.4806577904046, 11.3724487214096 44.4806201185047, 11.3725143091424 44.4804755199907, 11.3725829690336 44.4803060106706, 11.372577112463 44.4802622852564, 11.3725485223318 44.4802117247083)"
1417,Precedente 31/12/2021,88.0,Ciclabile,corsia ciclabile su strada,Porto - Saragozza,"{ ""lon"": 11.34019418061745, ""lat"": 44.490083792745246 }",MALPIGHI,36.8150048271938,Ciclabile,"LINESTRING (11.340422576389 44.4900571188988, 11.3399657848459 44.4901104665917)"
1196,Precedente 31/12/2021,89.0,Pedonale-Ciclabile,promiscuo ciclopedonale,San Donato - San Vitale,"{ ""lon"": 11.360147670495223, ""lat"": 44.50819651722346 }",SAN DONATO VECCHIO,88.5279320596852,Pedonale-Ciclabile,"LINESTRING (11.3597895305412 44.5079539397355, 11.3597467207372 44.5080024158909, 11.3605418113876 44.5083919538085, 11.3606016144529 44.5084174083247)"
1826,Precedente 31/12/2021,922.0,Ciclabile,corsia preferenziale bus/bici,Porto - Saragozza,"{ ""lon"": 11.326889532432705, ""lat"": 44.499295462901209 }",MARCONI,11.34945490936335,Ciclabile,"LINESTRING (11.326825464165912 44.49931794198682, 11.3269536006995 44.4992729838156)"
705,Precedente 31/12/2021,227.0,Ciclabile,sede propria,Borgo Panigale - Reno,"{ ""lon"": 11.26099618204332, ""lat"": 44.499438884849454 }",BORGO PANIGALE,226.61399669028197,Ciclabile,"LINESTRING (11.2605111527999 44.5003972498811, 11.2608204672791 44.4997023197585, 11.2612270277593 44.49881345048, 11.2614956529872 44.4988737925345, 11.2615823160858 44.498874408379, 11.26161764955 44.4988403120379, 11.2616554045731 44.4987771286295)"
1528,Precedente 31/12/2021,970.0,Pedonale-Ciclabile,corsia ciclabile su strada,Santo Stefano,"{ ""lon"": 11.3691238051259, ""lat"": 44.485617386102476 }",MURRI,0.060252997887129,Itinerario ciclabile,"LINESTRING (11.3691236301881 44.4856171456474, 11.369123980063701 44.485617626557556)"
1528,Precedente 31/12/2021,970.0,Pedonale-Ciclabile,corsia ciclabile su strada,Santo Stefano,"{ ""lon"": 11.369123980333185, ""lat"": 44.485617626929823 }",MURRI,9.3392768705e-05,Itinerario ciclabile,"LINESTRING (11.369123980063701 44.485617626557556, 11.3691239804817 44.4856176271321, 11.369123980596537 44.48561762730634)"
2215,Precedente 31/12/2021,188.0,Itinerario ciclabile,corsia ciclabile su strada,San Donato - San Vitale,"{ ""lon"": 11.3643150721608, ""lat"": 44.502974430040496 }",SAN DONATO VECCHIO,83.8339154416532,Itinerario ciclabile,"LINESTRING (11.3645871608658 44.5026513595729, 11.3640429834558 44.5032975005081)"
1804,Precedente 31/12/2021,360.0,Itinerario ciclabile,corsia ciclabile su strada,Santo Stefano,"{ ""lon"": 11.366149007350629, ""lat"": 44.477394113266293 }",MURRI,124.56977958600021,Itinerario ciclabile,"LINESTRING (11.365745653829 44.4778755922692, 11.3659286058346 44.477643588868, 11.3660450647949 44.4775143756132, 11.3665587239472 44.4769178126879)"
1508,Precedente 31/12/2021,1229.0,Percorso naturalistico,sterrato,Navile,"{ ""lon"": 11.355248195129432, ""lat"": 44.549302539127105 }",CORTICELLA - DOZZA,1230.6880366352439,Percorso naturalistico,"LINESTRING (11.359788697159 44.5533324221773, 11.3595589739533 44.5531885238835, 11.3594795301343 44.5531238963619, 11.359393041982 44.553011867469, 11.3593490861211 44.552960249244, 11.3592647145181 44.5529044918665, 11.3591959379098 44.5528446476574, 11.3591279605871 44.5527597604793, 11.3590784201027 44.5527458064617, 11.3590364911479 44.5527479567662, 11.358976924855 44.5527004320455, 11.3589329557053 44.552648819685, 11.3588859138911 44.5526085357666, 11.3588198674642 44.5525749168684, 11.3587363755962 44.5525429244534, 11.3586854501566 44.5524927157561, 11.358595516702 44.5524295820953, 11.3584867658984 44.5523781158132, 11.3583515810236 44.5523222146387, 11.3582061811508 44.5522740425266, 11.3579912345662 44.5521910531583, 11.3578078724744 44.552108612187, 11.3576634898328 44.5520391094481, 11.3575880980877 44.5519894136668, 11.3574681957428 44.5519098207208, 11.3573850137667 44.5518161895608, 11.3573012481759 44.5517075099945, 11.3571594746316 44.551551531123, 11.3570592576445 44.5514415324233, 11.3569785858431 44.5513528763387, 11.356909538085 44.5512588611798, 11.3568672694328 44.5511910398502, 11.3568115732742 44.5511402660546, 11.3567199303282 44.5510667920111, 11.3564953798095 44.5509441890714, 11.3563979931402 44.5509060362642, 11.356333296491 44.5508655109553, 11.3562876822535 44.5508346359661, 11.3562016823452 44.5507878598123, 11.3561103267768 44.5507227602883, 11.3560266620018 44.5506759343418, 11.3559737175277 44.5506368348331, 11.3559393665232 44.5505939869046, 11.3559167132407 44.5505508899159, 11.3558808255159 44.5504661713474, 11.3558494928969 44.5503780035677, 11.3558289930078 44.5503298322455, 11.3558180361414 44.5502864861524, 11.3558209339745 44.5502378164731, 11.3558562832153 44.5501800749664, 11.3558760640664 44.5500170685091, 11.3558725627162 44.5499216033469, 11.3558689997605 44.5498244633962, 11.3558406165469 44.5497529941666, 11.3558178344387 44.5497065477067, 11.3557826747482 44.5496419274372, 11.3557243575468 44.5495845049752, 11.355516015062 44.5493961875728, 11.3554462966809 44.5493473886347, 11.3551358741081 44.5491863873788, 11.3548707016158 44.549046211736, 11.3546429568385 44.5489432774524, 11.354532078999 44.5488682866577, 11.3544379597601 44.5487594199262, 11.3543391840618 44.5486222899921, 11.3542171709813 44.5484418222916, 11.3540507463319 44.5482287685784, 11.3539439154567 44.5480659987217, 11.3538890607176 44.5479459696177, 11.353834106254 44.54782336521, 11.3537130099606 44.5475680812263, 11.353624226415 44.5474075178283, 11.3535805422969 44.547297567142, 11.3535660504019 44.5472716401557, 11.3533785384721 44.5473200036367, 11.3533342868864 44.5471783499793, 11.3532433064914 44.5470072905676, 11.3531817589998 44.5469291132708, 11.3531139380686 44.5468580816713, 11.3528464081239 44.5466790692201, 11.3527786585622 44.5466103763137, 11.3522118876059 44.5462810937212, 11.3520370302334 44.5461398760935, 11.3518106821666 44.5459296324758, 11.3516207839412 44.5457349840865, 11.351501841131 44.5456066173148, 11.3514248748221 44.5454656766471, 11.3514191424346 44.5453980183053, 11.3514360776821 44.5453252047769, 11.351492619624 44.5451744215782, 11.3516010336152 44.5450131867488, 11.3517237037107 44.5448422180166)"
